asset_preview,asset_name,relative_path,classification,label,q_code,mass,thumbnail_path
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b07_brown_01_physics.usd.png,sm_printersbox_b07_brown_01_physics,Props/general/sm_printersbox_b/sm_printersbox_b07_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b07_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b07_white_01_physics.usd.png,sm_printersbox_b07_white_01_physics,Props/general/sm_printersbox_b/sm_printersbox_b07_white_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.5,Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b07_white_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b09_brown_01_physics.usd.png,sm_printersbox_b09_brown_01_physics,Props/general/sm_printersbox_b/sm_printersbox_b09_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b09_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b10_brown_01_physics.usd.png,sm_printersbox_b10_brown_01_physics,Props/general/sm_printersbox_b/sm_printersbox_b10_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,5.0,Props/general/sm_printersbox_b/.thumbs/256x256/sm_printersbox_b10_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RackablePallet_A01_BlackA_01/.thumbs/256x256/SM_RackablePallet_A01_BlackA_01_physics.usd.png,SM_RackablePallet_A01_BlackA_01_physics,Props/general/SM_RackablePallet_A01_BlackA_01/SM_RackablePallet_A01_BlackA_01_physics.usd,Prop general,Pallet,Q505996,10.0,Props/general/SM_RackablePallet_A01_BlackA_01/.thumbs/256x256/SM_RackablePallet_A01_BlackA_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RackablePallet_A01_BlueA_01/.thumbs/256x256/SM_RackablePallet_A01_BlueA_01_physics.usd.png,SM_RackablePallet_A01_BlueA_01_physics,Props/general/SM_RackablePallet_A01_BlueA_01/SM_RackablePallet_A01_BlueA_01_physics.usd,Prop general,Pallet,Q505996,10.0,Props/general/SM_RackablePallet_A01_BlueA_01/.thumbs/256x256/SM_RackablePallet_A01_BlueA_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_rackspecificationtable_a01_01/.thumbs/256x256/sm_rackspecificationtable_a01_01_physics.usd.png,sm_rackspecificationtable_a01_01_physics,Props/general/sm_rackspecificationtable_a01_01/sm_rackspecificationtable_a01_01_physics.usd,Prop general,Signage,Q1211272,5.0,Props/general/sm_rackspecificationtable_a01_01/.thumbs/256x256/sm_rackspecificationtable_a01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_rackspecificationtable_a03_01/.thumbs/256x256/sm_rackspecificationtable_a03_01_physics.usd.png,sm_rackspecificationtable_a03_01_physics,Props/general/sm_rackspecificationtable_a03_01/sm_rackspecificationtable_a03_01_physics.usd,Prop general,Signage,Q1211272,2.5,Props/general/sm_rackspecificationtable_a03_01/.thumbs/256x256/sm_rackspecificationtable_a03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_rackspecificationtable_a04_01/.thumbs/256x256/sm_rackspecificationtable_a04_01_physics.usd.png,sm_rackspecificationtable_a04_01_physics,Props/general/sm_rackspecificationtable_a04_01/sm_rackspecificationtable_a04_01_physics.usd,Prop general,Signage,Q1211272,2.0,Props/general/sm_rackspecificationtable_a04_01/.thumbs/256x256/sm_rackspecificationtable_a04_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_rackspecificationtable_a06_01/.thumbs/256x256/sm_rackspecificationtable_a06_01_physics.usd.png,sm_rackspecificationtable_a06_01_physics,Props/general/sm_rackspecificationtable_a06_01/sm_rackspecificationtable_a06_01_physics.usd,Prop general,Signage,Q1211272,2.5,Props/general/sm_rackspecificationtable_a06_01/.thumbs/256x256/sm_rackspecificationtable_a06_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Rack_F04_01/.thumbs/256x256/SM_Rack_F04_01_physics.usd.png,SM_Rack_F04_01_physics,Props/general/SM_Rack_F04_01/SM_Rack_F04_01_physics.usd,Prop general,Rack with Shelves,Q2637814,50.0,Props/general/SM_Rack_F04_01/.thumbs/256x256/SM_Rack_F04_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Rack_F10_01/.thumbs/256x256/SM_Rack_F10_01_physics.usd.png,SM_Rack_F10_01_physics,Props/general/SM_Rack_F10_01/SM_Rack_F10_01_physics.usd,Prop general,Rack with Shelves,Q2637814,50.0,Props/general/SM_Rack_F10_01/.thumbs/256x256/SM_Rack_F10_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_rack_h3m_s01_01/.thumbs/256x256/sm_rack_h3m_s01_01_physics.usd.png,sm_rack_h3m_s01_01_physics,Props/general/sm_rack_h3m_s01_01/sm_rack_h3m_s01_01_physics.usd,Prop general,Rack with Shelves,Q2637814,50.0,Props/general/sm_rack_h3m_s01_01/.thumbs/256x256/sm_rack_h3m_s01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_rack_h3m_s02_01/.thumbs/256x256/sm_rack_h3m_s02_01_physics.usd.png,sm_rack_h3m_s02_01_physics,Props/general/sm_rack_h3m_s02_01/sm_rack_h3m_s02_01_physics.usd,Prop general,Rack with Shelves,Q2637814,200.0,Props/general/sm_rack_h3m_s02_01/.thumbs/256x256/sm_rack_h3m_s02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Rack_L16_01/.thumbs/256x256/SM_Rack_L16_01_physics.usd.png,SM_Rack_L16_01_physics,Props/general/SM_Rack_L16_01/SM_Rack_L16_01_physics.usd,Prop general,Rack with Shelves,Q2637814,150.0,Props/general/SM_Rack_L16_01/.thumbs/256x256/SM_Rack_L16_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecycledWoodPallet_A05_WoodRecycledA_01/.thumbs/256x256/SM_RecycledWoodPallet_A05_WoodRecycledA_01_physics.usd.png,SM_RecycledWoodPallet_A05_WoodRecycledA_01_physics,Props/general/SM_RecycledWoodPallet_A05_WoodRecycledA_01/SM_RecycledWoodPallet_A05_WoodRecycledA_01_physics.usd,Prop general,Pallet,Q505996,25.0,Props/general/SM_RecycledWoodPallet_A05_WoodRecycledA_01/.thumbs/256x256/SM_RecycledWoodPallet_A05_WoodRecycledA_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainerWithWheels_A01_Blue_01/.thumbs/256x256/SM_RecyclingContainerWithWheels_A01_Blue_01_physics.usd.png,SM_RecyclingContainerWithWheels_A01_Blue_01_physics,Props/general/SM_RecyclingContainerWithWheels_A01_Blue_01/SM_RecyclingContainerWithWheels_A01_Blue_01_physics.usd,Prop general,Recycling Bin,Q4743886,10.0,Props/general/SM_RecyclingContainerWithWheels_A01_Blue_01/.thumbs/256x256/SM_RecyclingContainerWithWheels_A01_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainerWithWheels_A02_Blue_01/.thumbs/256x256/SM_RecyclingContainerWithWheels_A02_Blue_01_physics.usd.png,SM_RecyclingContainerWithWheels_A02_Blue_01_physics,Props/general/SM_RecyclingContainerWithWheels_A02_Blue_01/SM_RecyclingContainerWithWheels_A02_Blue_01_physics.usd,Prop general,Recycling Bin,Q4743886,15.0,Props/general/SM_RecyclingContainerWithWheels_A02_Blue_01/.thumbs/256x256/SM_RecyclingContainerWithWheels_A02_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainer_B02_Blue_01/.thumbs/256x256/SM_RecyclingContainer_B02_Blue_01_physics.usd.png,SM_RecyclingContainer_B02_Blue_01_physics,Props/general/SM_RecyclingContainer_B02_Blue_01/SM_RecyclingContainer_B02_Blue_01_physics.usd,Prop general,Recycling Bin,Q4743886,3.0,Props/general/SM_RecyclingContainer_B02_Blue_01/.thumbs/256x256/SM_RecyclingContainer_B02_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainer_B02_Green_01/.thumbs/256x256/SM_RecyclingContainer_B02_Green_01_physics.usd.png,SM_RecyclingContainer_B02_Green_01_physics,Props/general/SM_RecyclingContainer_B02_Green_01/SM_RecyclingContainer_B02_Green_01_physics.usd,Prop general,Recycling Bin,Q4743886,5.0,Props/general/SM_RecyclingContainer_B02_Green_01/.thumbs/256x256/SM_RecyclingContainer_B02_Green_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainer_B03_Blue_01/.thumbs/256x256/SM_RecyclingContainer_B03_Blue_01_physics.usd.png,SM_RecyclingContainer_B03_Blue_01_physics,Props/general/SM_RecyclingContainer_B03_Blue_01/SM_RecyclingContainer_B03_Blue_01_physics.usd,Prop general,Recycling Bin,Q4743886,3.0,Props/general/SM_RecyclingContainer_B03_Blue_01/.thumbs/256x256/SM_RecyclingContainer_B03_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainer_B03_Green_01/.thumbs/256x256/SM_RecyclingContainer_B03_Green_01_physics.usd.png,SM_RecyclingContainer_B03_Green_01_physics,Props/general/SM_RecyclingContainer_B03_Green_01/SM_RecyclingContainer_B03_Green_01_physics.usd,Prop general,Recycling Bin,Q4743886,5.0,Props/general/SM_RecyclingContainer_B03_Green_01/.thumbs/256x256/SM_RecyclingContainer_B03_Green_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainer_B04_Blue_01/.thumbs/256x256/SM_RecyclingContainer_B04_Blue_01_physics.usd.png,SM_RecyclingContainer_B04_Blue_01_physics,Props/general/SM_RecyclingContainer_B04_Blue_01/SM_RecyclingContainer_B04_Blue_01_physics.usd,Prop general,Recycling Bin,Q4743886,5.0,Props/general/SM_RecyclingContainer_B04_Blue_01/.thumbs/256x256/SM_RecyclingContainer_B04_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_RecyclingContainer_B04_Green_01/.thumbs/256x256/SM_RecyclingContainer_B04_Green_01_physics.usd.png,SM_RecyclingContainer_B04_Green_01_physics,Props/general/SM_RecyclingContainer_B04_Green_01/SM_RecyclingContainer_B04_Green_01_physics.usd,Prop general,Recycling Bin,Q4743886,5.0,Props/general/SM_RecyclingContainer_B04_Green_01/.thumbs/256x256/SM_RecyclingContainer_B04_Green_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SafeTrashCan_A01_Black_01/.thumbs/256x256/SM_SafeTrashCan_A01_Black_01_physics.usd.png,SM_SafeTrashCan_A01_Black_01_physics,Props/general/SM_SafeTrashCan_A01_Black_01/SM_SafeTrashCan_A01_Black_01_physics.usd,Prop general,Trashcan,Q216530,1.5,Props/general/SM_SafeTrashCan_A01_Black_01/.thumbs/256x256/SM_SafeTrashCan_A01_Black_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SafetyBarricadeGate_A02_01_1/.thumbs/256x256/SM_SafetyBarricadeGate_A02_01_1_physics.usd.png,SM_SafetyBarricadeGate_A02_01_1_physics,Props/general/SM_SafetyBarricadeGate_A02_01_1/SM_SafetyBarricadeGate_A02_01_1_physics.usd,Prop general,Barricade,Q81715,30.0,Props/general/SM_SafetyBarricadeGate_A02_01_1/.thumbs/256x256/SM_SafetyBarricadeGate_A02_01_1_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_scotchtape_a01_01/.thumbs/256x256/sm_scotchtape_a01_01_physics.usd.png,sm_scotchtape_a01_01_physics,Props/general/sm_scotchtape_a01_01/sm_scotchtape_a01_01_physics.usd,Prop general,Box Sealing Tape,Q4951474,0.1,Props/general/sm_scotchtape_a01_01/.thumbs/256x256/sm_scotchtape_a01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_scotchtape_a02_01/.thumbs/256x256/sm_scotchtape_a02_01_physics.usd.png,sm_scotchtape_a02_01_physics,Props/general/sm_scotchtape_a02_01/sm_scotchtape_a02_01_physics.usd,Prop general,Box Sealing Tape,Q4951474,0.2,Props/general/sm_scotchtape_a02_01/.thumbs/256x256/sm_scotchtape_a02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_ScrewTopPail_A01_GlossyWhite_01/.thumbs/256x256/SM_ScrewTopPail_A01_GlossyWhite_01_physics.usd.png,SM_ScrewTopPail_A01_GlossyWhite_01_physics,Props/general/SM_ScrewTopPail_A01_GlossyWhite_01/SM_ScrewTopPail_A01_GlossyWhite_01_physics.usd,Prop general,Bucket,Q47107,0.5,Props/general/SM_ScrewTopPail_A01_GlossyWhite_01/.thumbs/256x256/SM_ScrewTopPail_A01_GlossyWhite_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_ScrewTopPail_A01_Red_01/.thumbs/256x256/SM_ScrewTopPail_A01_Red_01_physics.usd.png,SM_ScrewTopPail_A01_Red_01_physics,Props/general/SM_ScrewTopPail_A01_Red_01/SM_ScrewTopPail_A01_Red_01_physics.usd,Prop general,Bucket,Q47107,0.5,Props/general/SM_ScrewTopPail_A01_Red_01/.thumbs/256x256/SM_ScrewTopPail_A01_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_ScrewTopPail_A02_Blue_01/.thumbs/256x256/SM_ScrewTopPail_A02_Blue_01_physics.usd.png,SM_ScrewTopPail_A02_Blue_01_physics,Props/general/SM_ScrewTopPail_A02_Blue_01/SM_ScrewTopPail_A02_Blue_01_physics.usd,Prop general,Bucket,Q47107,0.5,Props/general/SM_ScrewTopPail_A02_Blue_01/.thumbs/256x256/SM_ScrewTopPail_A02_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_ScrewTopPail_A02_GlossyWhite_01/.thumbs/256x256/SM_ScrewTopPail_A02_GlossyWhite_01_physics.usd.png,SM_ScrewTopPail_A02_GlossyWhite_01_physics,Props/general/SM_ScrewTopPail_A02_GlossyWhite_01/SM_ScrewTopPail_A02_GlossyWhite_01_physics.usd,Prop general,Bucket,Q47107,0.5,Props/general/SM_ScrewTopPail_A02_GlossyWhite_01/.thumbs/256x256/SM_ScrewTopPail_A02_GlossyWhite_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_ScrewTopPail_A02_Red_01/.thumbs/256x256/SM_ScrewTopPail_A02_Red_01_physics.usd.png,SM_ScrewTopPail_A02_Red_01_physics,Props/general/SM_ScrewTopPail_A02_Red_01/SM_ScrewTopPail_A02_Red_01_physics.usd,Prop general,Bucket,Q47107,0.5,Props/general/SM_ScrewTopPail_A02_Red_01/.thumbs/256x256/SM_ScrewTopPail_A02_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SolidTopRackablePallet_A02_BlueA_01/.thumbs/256x256/SM_SolidTopRackablePallet_A02_BlueA_01_physics.usd.png,SM_SolidTopRackablePallet_A02_BlueA_01_physics,Props/general/SM_SolidTopRackablePallet_A02_BlueA_01/SM_SolidTopRackablePallet_A02_BlueA_01_physics.usd,Prop general,Pallet,Q505996,50.0,Props/general/SM_SolidTopRackablePallet_A02_BlueA_01/.thumbs/256x256/SM_SolidTopRackablePallet_A02_BlueA_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SquareRecyclingContainer_A02_Blue_01/.thumbs/256x256/SM_SquareRecyclingContainer_A02_Blue_01_physics.usd.png,SM_SquareRecyclingContainer_A02_Blue_01_physics,Props/general/SM_SquareRecyclingContainer_A02_Blue_01/SM_SquareRecyclingContainer_A02_Blue_01_physics.usd,Prop general,Recycling Bin,Q4743886,5.0,Props/general/SM_SquareRecyclingContainer_A02_Blue_01/.thumbs/256x256/SM_SquareRecyclingContainer_A02_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_StainlessSteelIBCTank_A01_01/.thumbs/256x256/SM_StainlessSteelIBCTank_A01_01_physics.usd.png,SM_StainlessSteelIBCTank_A01_01_physics,Props/general/SM_StainlessSteelIBCTank_A01_01/SM_StainlessSteelIBCTank_A01_01_physics.usd,Prop general,Intermediate Bulk Container,Q1666214,150.0,Props/general/SM_StainlessSteelIBCTank_A01_01/.thumbs/256x256/SM_StainlessSteelIBCTank_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelDrum_A01_01/.thumbs/256x256/SM_SteelDrum_A01_01_physics.usd.png,SM_SteelDrum_A01_01_physics,Props/general/SM_SteelDrum_A01_01/SM_SteelDrum_A01_01_physics.usd,Prop general,Intermediate Bulk Container,Q1666214,15.0,Props/general/SM_SteelDrum_A01_01/.thumbs/256x256/SM_SteelDrum_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelDrum_A02_01/.thumbs/256x256/SM_SteelDrum_A02_01_physics.usd.png,SM_SteelDrum_A02_01_physics,Props/general/SM_SteelDrum_A02_01/SM_SteelDrum_A02_01_physics.usd,Prop general,Intermediate Bulk Container,Q1666214,15.0,Props/general/SM_SteelDrum_A02_01/.thumbs/256x256/SM_SteelDrum_A02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelDumplingHopper_A04_Blue_01/.thumbs/256x256/SM_SteelDumplingHopper_A04_Blue_01_physics.usd.png,SM_SteelDumplingHopper_A04_Blue_01_physics,Props/general/SM_SteelDumplingHopper_A04_Blue_01/SM_SteelDumplingHopper_A04_Blue_01_physics.usd,Prop general,Trashcan,Q216530,200.0,Props/general/SM_SteelDumplingHopper_A04_Blue_01/.thumbs/256x256/SM_SteelDumplingHopper_A04_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelDumplingHopper_A07_Red_01/.thumbs/256x256/SM_SteelDumplingHopper_A07_Red_01_physics.usd.png,SM_SteelDumplingHopper_A07_Red_01_physics,Props/general/SM_SteelDumplingHopper_A07_Red_01/SM_SteelDumplingHopper_A07_Red_01_physics.usd,Prop general,Trashcan,Q216530,50.0,Props/general/SM_SteelDumplingHopper_A07_Red_01/.thumbs/256x256/SM_SteelDumplingHopper_A07_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelDumplingHopper_A08_Red_01/.thumbs/256x256/SM_SteelDumplingHopper_A08_Red_01_physics.usd.png,SM_SteelDumplingHopper_A08_Red_01_physics,Props/general/SM_SteelDumplingHopper_A08_Red_01/SM_SteelDumplingHopper_A08_Red_01_physics.usd,Prop general,Trashcan,Q216530,20.0,Props/general/SM_SteelDumplingHopper_A08_Red_01/.thumbs/256x256/SM_SteelDumplingHopper_A08_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelRollingScaffold_A01_01/.thumbs/256x256/SM_SteelRollingScaffold_A01_01_physics.usd.png,SM_SteelRollingScaffold_A01_01_physics,Props/general/SM_SteelRollingScaffold_A01_01/SM_SteelRollingScaffold_A01_01_physics.usd,Prop general,Scaffolding,Q233320,200.0,Props/general/SM_SteelRollingScaffold_A01_01/.thumbs/256x256/SM_SteelRollingScaffold_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_SteelRollingScaffold_A03_01/.thumbs/256x256/SM_SteelRollingScaffold_A03_01_physics.usd.png,SM_SteelRollingScaffold_A03_01_physics,Props/general/SM_SteelRollingScaffold_A03_01/SM_SteelRollingScaffold_A03_01_physics.usd,Prop general,Scaffolding,Q233320,500.0,Props/general/SM_SteelRollingScaffold_A03_01/.thumbs/256x256/SM_SteelRollingScaffold_A03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_systemunit_a01_01/.thumbs/256x256/sm_systemunit_a01_01_physics.usd.png,sm_systemunit_a01_01_physics,Props/general/sm_systemunit_a01_01/sm_systemunit_a01_01_physics.usd,Prop general,Computer,Q68,10.0,Props/general/sm_systemunit_a01_01/.thumbs/256x256/sm_systemunit_a01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_tablemetal_a02_01/.thumbs/256x256/sm_tablemetal_a02_01_physics.usd.png,sm_tablemetal_a02_01_physics,Props/general/sm_tablemetal_a02_01/sm_tablemetal_a02_01_physics.usd,Prop general,Table,Q14748,20.0,Props/general/sm_tablemetal_a02_01/.thumbs/256x256/sm_tablemetal_a02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_tapedispenser_a02_01/.thumbs/256x256/sm_tapedispenser_a02_01_physics.usd.png,sm_tapedispenser_a02_01_physics,Props/general/sm_tapedispenser_a02_01/sm_tapedispenser_a02_01_physics.usd,Prop general,Tape Dispenser,Q331533,0.5,Props/general/sm_tapedispenser_a02_01/.thumbs/256x256/sm_tapedispenser_a02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_tapedispenser_a03_01/.thumbs/256x256/sm_tapedispenser_a03_01_physics.usd.png,sm_tapedispenser_a03_01_physics,Props/general/sm_tapedispenser_a03_01/sm_tapedispenser_a03_01_physics.usd,Prop general,Tape Dispenser,Q331533,1.5,Props/general/sm_tapedispenser_a03_01/.thumbs/256x256/sm_tapedispenser_a03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_ThinTrashCan_A03_Gray_01/.thumbs/256x256/SM_ThinTrashCan_A03_Gray_01_physics.usd.png,SM_ThinTrashCan_A03_Gray_01_physics,Props/general/SM_ThinTrashCan_A03_Gray_01/SM_ThinTrashCan_A03_Gray_01_physics.usd,Prop general,Trashcan,Q216530,20.0,Props/general/SM_ThinTrashCan_A03_Gray_01/.thumbs/256x256/SM_ThinTrashCan_A03_Gray_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_TiltAndRollLadder_A02_Yellow_01/.thumbs/256x256/SM_TiltAndRollLadder_A02_Yellow_01_physics.usd.png,SM_TiltAndRollLadder_A02_Yellow_01_physics,Props/general/SM_TiltAndRollLadder_A02_Yellow_01/SM_TiltAndRollLadder_A02_Yellow_01_physics.usd,Prop general,Ladder,Q168639,10.0,Props/general/SM_TiltAndRollLadder_A02_Yellow_01/.thumbs/256x256/SM_TiltAndRollLadder_A02_Yellow_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_TiltTruck_A01_Gray_01/.thumbs/256x256/SM_TiltTruck_A01_Gray_01_physics.usd.png,SM_TiltTruck_A01_Gray_01_physics,Props/general/SM_TiltTruck_A01_Gray_01/SM_TiltTruck_A01_Gray_01_physics.usd,Prop general,Trashcan,Q216530,150.0,Props/general/SM_TiltTruck_A01_Gray_01/.thumbs/256x256/SM_TiltTruck_A01_Gray_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_TiltTruck_A04_Red_01/.thumbs/256x256/SM_TiltTruck_A04_Red_01_physics.usd.png,SM_TiltTruck_A04_Red_01_physics,Props/general/SM_TiltTruck_A04_Red_01/SM_TiltTruck_A04_Red_01_physics.usd,Prop general,Trashcan,Q216530,2500.0,Props/general/SM_TiltTruck_A04_Red_01/.thumbs/256x256/SM_TiltTruck_A04_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_TiltTruck_A05_Gray_01/.thumbs/256x256/SM_TiltTruck_A05_Gray_01_physics.usd.png,SM_TiltTruck_A05_Gray_01_physics,Props/general/SM_TiltTruck_A05_Gray_01/SM_TiltTruck_A05_Gray_01_physics.usd,Prop general,Trashcan,Q216530,2000.0,Props/general/SM_TiltTruck_A05_Gray_01/.thumbs/256x256/SM_TiltTruck_A05_Gray_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_TrashCanWithWheels_A01_Black_01/.thumbs/256x256/SM_TrashCanWithWheels_A01_Black_01_physics.usd.png,SM_TrashCanWithWheels_A01_Black_01_physics,Props/general/SM_TrashCanWithWheels_A01_Black_01/SM_TrashCanWithWheels_A01_Black_01_physics.usd,Prop general,Trashcan,Q216530,10.0,Props/general/SM_TrashCanWithWheels_A01_Black_01/.thumbs/256x256/SM_TrashCanWithWheels_A01_Black_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_TrashCanWithWheels_A01_Green_01/.thumbs/256x256/SM_TrashCanWithWheels_A01_Green_01_physics.usd.png,SM_TrashCanWithWheels_A01_Green_01_physics,Props/general/SM_TrashCanWithWheels_A01_Green_01/SM_TrashCanWithWheels_A01_Green_01_physics.usd,Prop general,Recycling Bin,Q4743886,15.0,Props/general/SM_TrashCanWithWheels_A01_Green_01/.thumbs/256x256/SM_TrashCanWithWheels_A01_Green_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_trash_a01_01/.thumbs/256x256/sm_trash_a01_01_physics.usd.png,sm_trash_a01_01_physics,Props/general/sm_trash_a01_01/sm_trash_a01_01_physics.usd,Prop general,Trashcan,Q216530,3.0,Props/general/sm_trash_a01_01/.thumbs/256x256/sm_trash_a01_01_physics.usd.png
